received_on,operator,volunteer,event_type,response_date,age,sex,duration,location,location_slug,location_type,topics_list,topics_count,topic_A1,topic_A2,topic_B1,topic_B2,topic_B3,topic_B4,topic_C1,topic_C2,topic_D1,topic_D2,topic_D3,topic_E1,topic_E10,topic_E2,topic_E3,topic_E4,topic_E5,topic_E6,topic_E7,topic_E8,topic_E9,topic_F1,topic_F10,topic_F11,topic_F12,topic_F2,topic_F3,topic_F4,topic_F5,topic_F6,topic_F7,topic_F8,topic_F9,topic_G1,topic_H1,topic_H2,topic_H3
2013-07-12T13:26:37.067000,orange,Abderhamane,RING,2013-07-12T14:34:00,,M,2,DISTRICT DE BAMAKO,91000000,cercle,E8,1,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,
2013-07-11T19:51:09.418000,orange,Abderhamane,RING,2013-07-11T12:04:00,18,F,3,FADJIGUILA,91091445,village,E9,1,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
2013-07-12T09:10:21,orange,Abderhamane,SMS_HOTLINE,2013-07-12T14:58:00,23,M,2,HIPPODROME,91092361,village,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-11T21:49:49,orange,Abderhamane,CHARGE_ME,2013-07-12T12:15:00,29,M,2,HAMDALLAYE,91094223,village,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-11T20:17:44.378000,malitel,Abderhamane,RING,2013-07-12T20:17:00,20,F,1,DISTRICT DE BAMAKO,91000000,cercle,A1,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-11T19:37:06.982000,orange,Abderhamane,RING,2013-07-12T11:59:00,28,M,5,MAGNAMBOUGOU,91096298,village,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-11T18:34:39.897000,orange,Abderhamane,RING,2013-07-12T12:19:00,28,M,2,SIKORONI (MEKIN SICORO),91091778,village,E7,1,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,
2013-07-11T18:32:16.299000,orange,Abderhamane,RING,2013-07-12T11:39:00,23,M,3,SIKORONI (MEKIN SICORO),91091778,village,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-11T18:39:32,orange,Abderhamane,CALL_ME,2013-07-12T11:50:00,,M,1,DISTRICT DE BAMAKO,91000000,cercle,A1,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-12T15:18:55.188000,orange,Abderhamane,RING,2013-07-12T15:22:00,28,M,1,MAGNAMBOUGOU,91096298,village,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-12T15:33:05.148000,malitel,Abderhamane,RING,2013-07-12T14:14:00,23,M,2,BACO-DJIKORONI,91095001,village,A1,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-09T12:10:45.082000,orange,samerou,RING,2013-07-09T12:10:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-09T13:41:37.043000,orange,samerou,RING,2013-07-09T14:11:00,53,M,3,BOULKASSOUMBOUGOU,91091112,village,E7,1,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,
2013-07-09T13:13:26.283000,orange,samerou,RING,2013-07-09T14:19:00,73,M,3,KATI,25000000,cercle,E7,1,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,
2013-07-09T11:11:08.883000,orange,samerou,RING,2013-07-09T13:54:00,26,M,1,SENOU,91096595,village,E7,1,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,
2013-07-09T11:00:42.513000,orange,samerou,RING,2013-07-09T13:50:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-09T11:20:09.084000,orange,samerou,RING,2013-07-09T14:02:00,44,M,3,MAGNAMBOUGOU,91096298,village,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-09T11:38:38.003000,malitel,samerou,RING,2013-07-09T14:37:00,56,M,8,SIKASSO,31000000,cercle,E7,1,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,
2013-07-09T11:05:12.275000,malitel,samerou,RING,2013-07-09T14:29:00,26,M,2,BOZOLA,91092271,village,E7,1,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,
2013-07-09T13:22:33,orange,samerou,CHARGE_ME,2013-07-09T17:14:00,,F,1,DISTRICT DE BAMAKO,91000000,cercle,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-07-12T18:15:14,orange,abba,SMS_HOTLINE,2013-07-12T18:24:00,26,M,2,ZONE INDUSTRIELLE + BOUGOUBA,91092901,village,E7,1,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,
2013-07-09T00:29:15.910000,orange,abba,RING,2013-07-09T13:25:00,,M,2,COMMUNE 2,91092000,commune,E7,1,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,
2013-07-05T17:25:17.128000,malitel,abba,RING,2013-07-06T17:25:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-06T10:36:12.591000,malitel,abba,RING,2013-07-06T13:48:00,,M,2,COMMUNE 1,91091000,commune,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-06T10:41:43.631000,malitel,abba,RING,2013-07-06T13:50:00,,M,1,BAMAKO,90000000,region,"E1, E9",2,,,,,,,,,,,,true,,,,,,,,,true,,,,,,,,,,,,,,,,
2013-07-06T11:43:24.961000,malitel,abba,RING,2013-07-06T15:05:00,,F,1,COMMUNE 3,91093000,commune,E7,1,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,
2013-07-06T16:24:01.673000,malitel,abba,RING,2013-07-06T16:27:00,,M,2,COMMUNE 5,91095000,commune,E7,1,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,
2013-07-06T18:03:37.553000,orange,abba,RING,2013-07-06T18:40:00,,M,3,COMMUNE 2,91092000,commune,A1,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-06T18:05:55.713000,orange,abba,RING,2013-07-06T18:40:00,,M,3,MARKALA,41031000,commune,E8,1,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,
2013-07-12T22:41:17.388000,orange,abba,RING,2013-07-13T11:41:00,51,M,3,NIAFUNKE,65000000,cercle,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-12T22:23:10.915000,orange,abba,RING,2013-07-13T09:53:00,,M,1,DISTRICT DE BAMAKO,91000000,cercle,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-07-12T22:14:40.068000,orange,abba,RING,2013-07-13T09:30:00,,M,2,DISTRICT DE BAMAKO,91000000,cercle,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-12T21:43:51.588000,orange,abba,RING,2013-07-12T21:43:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-12T20:22:38.498000,malitel,abba,RING,2013-07-13T09:23:00,,M,2,KATI,25000000,cercle,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-12T19:54:57.301000,orange,abba,RING,2013-07-13T09:25:00,,F,2,SEGOU,41000000,cercle,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-12T18:43:53,malitel,abba,CALL_ME,2013-07-13T09:38:00,,M,1,DISTRICT DE BAMAKO,91000000,cercle,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-07-13T09:03:56.227000,orange,Abderhamane,RING,2013-07-13T09:03:00,,M,27,DISTRICT DE BAMAKO,91000000,cercle,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-13T10:22:50.578000,malitel,Abderhamane,RING,2013-07-13T10:22:00,,F,3,COMMUNE URBAINE DE KOULIKORO,21091000,commune,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-13T10:24:29.587000,orange,Abderhamane,RING,2013-07-13T11:13:00,,M,3,COMMUNE 1,91091000,commune,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-13T10:25:42,orange,Abderhamane,CALL_ME,2013-07-13T11:14:00,,M,3,COMMUNE URBAINE DE KOULIKORO,21091000,commune,F8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
2013-07-13T11:16:44.948000,orange,Abderhamane,RING,2013-07-13T11:35:00,,M,7,KAYES,11000000,cercle,"A1, D1, E10, F4",4,true,,,,,,,,true,,,,true,,,,,,,,,,,,,,,true,,,,,,,,,
2013-07-13T12:35:05,orange,Abderhamane,CALL_ME,2013-07-13T12:43:00,18,F,4,COMMUNE URBAINE DE KOULIKORO,21091000,commune,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-13T12:48:17.628000,orange,Abderhamane,RING,2013-07-13T12:51:00,,M,2,COMMUNE DE SEGOU,41091000,commune,"E1, F8",2,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,true,,,,,
2013-07-13T13:17:20.868000,orange,Abderhamane,RING,2013-07-13T14:53:00,,F,6,SIRAKORO,31091853,village,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-13T11:56:52.670000,orange,Abderhamane,RING,2013-07-13T11:56:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-13T14:48:10.507000,orange,Abderhamane,RING,2013-07-13T15:01:00,,M,1,COMMUNE DE KATI,25091000,commune,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-13T14:56:49.307000,orange,Abderhamane,RING,2013-07-13T14:56:00,,M,1,COMMUNE DE KATI,25091000,commune,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-13T14:49:26.068000,orange,Abderhamane,RING,2013-07-13T14:49:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-10T10:44:53,malitel,Abderhamane,SMS_HOTLINE,2013-07-10T10:44:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-10T11:14:14.858000,orange,Abderhamane,RING,2013-07-10T15:33:00,,F,5,COMMUNE DE SEGOU,41091000,commune,E7,1,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,
2013-07-10T11:11:04,malitel,Abderhamane,SMS_HOTLINE,2013-07-10T13:25:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-10T11:31:05,orange,Abderhamane,CALL_ME,2013-07-10T13:43:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-10T11:31:48.218000,orange,Abderhamane,RING,2013-07-10T13:44:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-10T11:33:19,orange,Abderhamane,RING,2013-07-10T13:44:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-10T12:01:30,orange,Abderhamane,SMS_HOTLINE,2013-07-10T13:54:00,,M,5,DISTRICT DE BAMAKO,91000000,cercle,E9,1,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
2013-07-10T12:05:57.698000,orange,Abderhamane,RING,2013-07-10T13:49:00,30,M,2,COMMUNE DE SIKASSO,31091000,commune,E9,1,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
2013-07-10T12:14:05.018000,malitel,Abderhamane,RING,2013-07-10T13:45:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-10T12:16:20,orange,Abderhamane,CALL_ME,2013-07-10T13:52:00,28,M,3,DISTRICT DE BAMAKO,91000000,cercle,E6,1,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,
2013-07-10T12:58:43.617000,orange,Abderhamane,RING,2013-07-10T14:04:00,,M,3,COMMUNE DE SIKASSO,31091000,commune,E9,1,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
2013-07-10T13:15:19,orange,Abderhamane,CALL_ME,2013-07-10T14:09:00,,M,4,DISTRICT DE BAMAKO,91000000,cercle,E9,1,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
2013-07-13T11:12:11.190000,orange,Abderhamane,RING,2013-07-13T11:13:00,,M,3,COMMUNE 1,91091000,commune,E10,1,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-13T11:18:10.388000,orange,Abderhamane,RING,2013-07-13T11:37:00,37,M,5,COMMUNE URBAINE DE KOULIKORO,21091000,commune,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-13T15:14:56,malitel,abba,CALL_ME,2013-07-13T16:10:00,25,F,2,COMMUNE URBAINE DE KOULIKORO,21091000,commune,F4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,
2013-07-04T12:32:42.721000,orange,samerou,RING,2013-07-04T12:59:00,,M,3,COMMUNE DE KATI,25091000,commune,E7,1,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,
2013-07-04T13:12:34.711000,malitel,samerou,RING,2013-07-04T12:50:00,,M,3,COMMUNE 1,91091000,commune,E7,1,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,
2013-07-04T13:26:14.041000,malitel,samerou,RING,2013-07-04T14:33:00,,M,2,,,,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-04T13:29:49.921000,malitel,samerou,RING,2013-07-04T13:29:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-14T10:37:39.228000,malitel,Abderhamane,RING,2013-07-14T10:37:00,,M,2,SEGOU,41000000,cercle,E10,1,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-13T20:10:08.748000,malitel,abba,RING,2013-07-13T10:11:00,,M,2,SIKASSO,31000000,cercle,E10,1,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-14T08:37:16.352000,orange,abba,RING,2013-07-14T10:07:00,,M,3,SIKORONI (MEKIN SICORO),91091778,village,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-14T17:39:10.708000,malitel,abba,RING,2013-07-14T17:50:00,,M,2,DISTRICT DE BAMAKO,91000000,cercle,E10,1,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-14T09:53:25.378000,malitel,abba,RING,2013-07-14T10:14:00,,M,2,SIKASSO,31000000,cercle,E10,1,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-14T08:58:40.548000,malitel,abba,RING,2013-07-14T18:05:00,34,M,4,KAYES,11000000,cercle,F10,1,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
2013-07-14T20:59:05.202000,orange,reg,RING,2013-07-15T09:06:00,36,M,3,COMMUNE 5,91095000,commune,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-06T14:50:40.674000,malitel,reg,RING,2013-07-06T09:14:00,27,M,2,DISTRICT DE BAMAKO,91000000,cercle,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
